Probeset	Label	NCBIGeneID	GeneSymbol
ENSG00000150907	FOXO1	2308	FOXO1
ENSG00000229456	RLIMP1	100533695	RLIMP1
ENSG00000102738	MRPS31	10240	MRPS31
ENSG00000277794	Metazoa_SRP		Metazoa_SRP
ENSG00000102743	SLC25A15	10166	SLC25A15
ENSG00000120690	ELF1	1997	ELF1
ENSG00000120688	WBP4	11193	WBP4
ENSG00000244264	RN7SL597P		RN7SL597P
ENSG00000278390	RP11-74J13.8		RP11-74J13.8
ENSG00000120662	MTRF1	9617	MTRF1
ENSG00000172766	NAA16	79612	NAA16
ENSG00000102763	VWA8	23078	VWA8
ENSG00000280988	AL442203.1		AL442203.1
ENSG00000102780	DGKH	160851	DGKH
ENSG00000237263	MAPK6PS3	317684	MAPK6PS3
ENSG00000265679	AL139328.1		AL139328.1
ENSG00000023516	AKAP11	11215	AKAP11
ENSG00000179813	FAM216B	144809	FAM216B
ENSG00000133106	EPSTI1	94240	EPSTI1
ENSG00000238025	ZDHHC4P1	100420920	ZDHHC4P1
ENSG00000120675	DNAJC15	29103	DNAJC15
ENSG00000151773	CCDC122	160857	CCDC122
ENSG00000179630	LACC1	144811	LACC1
ENSG00000227258	SMIM2-AS1	101929212	SMIM2-AS1
ENSG00000102804	TSC22D1	8848	TSC22D1
ENSG00000278156	TSC22D1-AS1	641467	TSC22D1-AS1
ENSG00000133114	GPALPP1	55425	GPALPP1
ENSG00000265802	RN7SL49P		RN7SL49P
ENSG00000188342	GTF2F2	2963	GTF2F2
ENSG00000133112	TPT1	7178	TPT1
ENSG00000170919	TPT1-AS1	100190939	TPT1-AS1
ENSG00000228886	RP11-290D2.3		RP11-290D2.3
ENSG00000214455	RCN1P2	728913	RCN1P2
ENSG00000174032	SLC25A30	253512	SLC25A30
ENSG00000136152	COG3	83548	COG3
ENSG00000123200	ZC3H13	23091	ZC3H13
ENSG00000136167	LCP1	3936	LCP1
ENSG00000240767	RN7SL288P		RN7SL288P
ENSG00000136141	LRCH1	23143	LRCH1
ENSG00000139684	ESD	2098	ESD
ENSG00000260388	LINC00562	100861549	LINC00562
ENSG00000136143	SUCLA2	8803	SUCLA2
ENSG00000136159	NUDT15	55270	NUDT15
ENSG00000136146	MED4	29079	MED4
ENSG00000136156	ITM2B	9445	ITM2B
ENSG00000139687	RB1	5925	RB1
ENSG00000139679	LPAR6	10161	LPAR6
ENSG00000102531	FNDC3A	22862	FNDC3A
ENSG00000102547	CAB39L	81617	CAB39L
ENSG00000136169	SETDB2	83852	SETDB2
ENSG00000136147	PHF11	51131	PHF11
ENSG00000136144	RCBTB1	55213	RCBTB1
ENSG00000152213	ARL11	115761	ARL11
ENSG00000123179	EBPL	84650	EBPL
ENSG00000102753	KPNA3	3839	KPNA3
ENSG00000123178	SPRYD7	57213	SPRYD7
ENSG00000231607	DLEU2	8847	DLEU2
ENSG00000204977	TRIM13	10206	TRIM13
ENSG00000198553	KCNRG	283518	KCNRG
ENSG00000176124	DLEU1	10301	DLEU1
ENSG00000136104	RNASEH2B	79621	RNASEH2B
ENSG00000102786	INTS6	26512	INTS6
ENSG00000236778	INTS6-AS1	100507398	INTS6-AS1
ENSG00000139668	WDFY2	115825	WDFY2
ENSG00000123191	ATP7B	540	ATP7B
ENSG00000253710	ALG11	440138	ALG11
ENSG00000253797	UTP14C	9724	UTP14C
ENSG00000197168	NEK5	341676	NEK5
ENSG00000136098	NEK3	4752	NEK3
ENSG00000243406	MRPS31P5	100887750	MRPS31P5
ENSG00000136100	VPS36	51028	VPS36
ENSG00000136108	CKAP2	26586	CKAP2
ENSG00000139675	HNRNPA1L2	144983	HNRNPA1L2
ENSG00000165416	SUGT1	10910	SUGT1
ENSG00000102837	OLFM4	10562	OLFM4
ENSG00000136149	RPL13AP25	100287887	RPL13AP25
ENSG00000228319	SPATA2P1	100873966	SPATA2P1
ENSG00000083544	TDRD3	81550	TDRD3
ENSG00000227674	LINC00355	144766	LINC00355
ENSG00000236565	HNRNPA3P5	387933	HNRNPA3P5
ENSG00000276644	DACH1	1602	DACH1
ENSG00000083520	DIS3	22894	DIS3
ENSG00000083535	PIBF1	10464	PIBF1
ENSG00000102554	KLF5	688	KLF5
ENSG00000265959	AL354720.1		AL354720.1
ENSG00000118922	KLF12	11278	KLF12
ENSG00000235532	LINC00402	100507612	LINC00402
ENSG00000136111	TBC1D4	9882	TBC1D4
ENSG00000188243	COMMD6	170622	COMMD6
ENSG00000261553	RP11-29G8.3		RP11-29G8.3
ENSG00000136153	LMO7	4008	LMO7
ENSG00000178695	KCTD12	115207	KCTD12
ENSG00000005812	FBXL3	26224	FBXL3
ENSG00000005810	MYCBP2	23077	MYCBP2
ENSG00000136160	EDNRB	1910	EDNRB
ENSG00000233379	RP11-318G21.4		RP11-318G21.4
ENSG00000152193	RNF219	79596	RNF219
ENSG00000139746	RBM26	64062	RBM26
ENSG00000102471	NDFIP2	54602	NDFIP2
ENSG00000136158	SPRY2	10253	SPRY2
ENSG00000238980	AL354806.1		AL354806.1
ENSG00000214182	PTMAP5	150928	PTMAP5
ENSG00000184564	SLITRK6	84189	SLITRK6
ENSG00000234660	LINC00440	100874172	LINC00440
ENSG00000281253	AL138714.1		AL138714.1
ENSG00000125257	ABCC4	10257	ABCC4
ENSG00000134874	DZIP1	22873	DZIP1
ENSG00000102580	DNAJC3	5611	DNAJC3
ENSG00000227714	MTND6P18		MTND6P18
ENSG00000232373	MTCYBP3	100873204	MTCYBP3
ENSG00000102595	UGGT2	55757	UGGT2
ENSG00000139793	MBNL2	10150	MBNL2
ENSG00000125249	RAP2A	5911	RAP2A
ENSG00000065150	IPO5	3843	IPO5
ENSG00000152767	FARP1	10160	FARP1
ENSG00000222969	RN7SKP8	100873852	RN7SKP8
ENSG00000102572	STK24	8428	STK24
ENSG00000243366	RN7SL60P		RN7SL60P
ENSG00000088386	SLC15A1	6564	SLC15A1
ENSG00000088387	DOCK9	23348	DOCK9
ENSG00000134882	UBAC2	337867	UBAC2
ENSG00000201793	RN7SKP9	100873853	RN7SKP9
ENSG00000125245	GPR18	2841	GPR18
ENSG00000169508	GPR183	1880	GPR183
ENSG00000280734	LINC01232	102725509	LINC01232
ENSG00000125304	TM9SF2	9375	TM9SF2
ENSG00000125246	CLYBL	171425	CLYBL
ENSG00000280533	Metazoa_SRP		Metazoa_SRP
ENSG00000274605	RP11-12G12.7		RP11-12G12.7
ENSG00000175198	PCCA	5095	PCCA
ENSG00000125247	TMTC4	84899	TMTC4
ENSG00000198542	ITGBL1	9358	ITGBL1
ENSG00000134900	TPP2	7174	TPP2
ENSG00000134897	BIVM	54841	BIVM
ENSG00000134899	ERCC5	2073	ERCC5
ENSG00000250878	METTL21EP	121952	METTL21EP
ENSG00000125255	SLC10A2	6555	SLC10A2
ENSG00000125266	EFNB2	1948	EFNB2
ENSG00000134884	ARGLU1	55082	ARGLU1
ENSG00000204442	FAM155A	728215	FAM155A
ENSG00000174405	LIG4	3981	LIG4
ENSG00000139826	ABHD13	84945	ABHD13
ENSG00000102524	TNFSF13B	10673	TNFSF13B
ENSG00000275216	RP11-54H7.4		RP11-54H7.4
ENSG00000187498	COL4A1	1282	COL4A1
ENSG00000134871	COL4A2	1284	COL4A2
ENSG00000275880	RP11-90L1.8		RP11-90L1.8
ENSG00000213995	CARKD	55739	CARKD
ENSG00000134905	CARS2	79587	CARS2
ENSG00000153487	ING1	3621	ING1
ENSG00000088448	ANKRD10	55608	ANKRD10
ENSG00000102606	ARHGEF7	8874	ARHGEF7
ENSG00000126216	TUBGCP3	10426	TUBGCP3
ENSG00000068650	ATP11A	23250	ATP11A
ENSG00000277545	RP11-73M11.3		RP11-73M11.3
ENSG00000126217	MCF2L	23263	MCF2L
ENSG00000231882	F10-AS1	104413892	F10-AS1
ENSG00000126226	PCID2	55795	PCID2
ENSG00000139842	CUL4A	8451	CUL4A
ENSG00000185896	LAMP1	3916	LAMP1
ENSG00000139835	GRTP1	79774	GRTP1
ENSG00000150401	DCUN1D2	55208	DCUN1D2
ENSG00000150403	TMCO3	55002	TMCO3
ENSG00000276248	RP11-230F18.5		RP11-230F18.5
ENSG00000198176	TFDP1	7027	TFDP1
ENSG00000233695	GAS6-AS1	650669	GAS6-AS1
ENSG00000183087	GAS6	2621	GAS6
ENSG00000185989	RASA3	22821	RASA3
ENSG00000130177	CDC16	8881	CDC16
ENSG00000169062	UPF3A	65110	UPF3A
ENSG00000198824	CHAMP1	283489	CHAMP1
ENSG00000278301	GRAMD4P3	100631248	GRAMD4P3
ENSG00000136319	TTC5	91875	TTC5
ENSG00000100814	CCNB1IP1	57820	CCNB1IP1
ENSG00000222489	SNORA79	677845	SNORA79
ENSG00000281684	AL355075.1		AL355075.1
ENSG00000259001	RPPH1	85495	RPPH1
ENSG00000277209	RPPH1	85495	RPPH1
ENSG00000129484	PARP2	10038	PARP2
ENSG00000129566	TEP1	7011	TEP1
ENSG00000092094	OSGEP	55644	OSGEP
ENSG00000258515	RP11-203M5.7		RP11-203M5.7
ENSG00000100823	APEX1	328	APEX1
ENSG00000165782	TMEM55B	90809	TMEM55B
ENSG00000198805	PNP	4860	PNP
ENSG00000258818	RNASE4	6038	RNASE4
ENSG00000214274	ANG	283	ANG
ENSG00000129538	RNASE1	6035	RNASE1
ENSG00000165792	METTL17	64745	METTL17
ENSG00000165795	NDRG2	57447	NDRG2
ENSG00000165801	ARHGEF40	55701	ARHGEF40
ENSG00000165804	ZNF219	51222	ZNF219
ENSG00000232070	TMEM253	643382	TMEM253
ENSG00000258441	LINC00641	283624	LINC00641
ENSG00000092199	HNRNPC	3183	HNRNPC
ENSG00000092201	SUPT16H	11198	SUPT16H
ENSG00000100888	CHD8	57680	CHD8
ENSG00000129472	RAB2B	84932	RAB2B
ENSG00000092203	TOX4	9878	TOX4
ENSG00000165819	METTL3	56339	METTL3
ENSG00000256379	TRAV8-5	28681	TRAV8-5
ENSG00000211854	TRAJ35	28720	TRAJ35
ENSG00000277734	TRAC	28755	TRAC
ENSG00000129562	DAD1	1603	DAD1
ENSG00000100439	ABHD4	63874	ABHD4
ENSG00000279510	AC243945.1		AC243945.1
ENSG00000155463	OXA1L	5018	OXA1L
ENSG00000155465	SLC7A7	9056	SLC7A7
ENSG00000172590	MRPL52	122704	MRPL52
ENSG00000157227	MMP14	4323	MMP14
ENSG00000197324	LRP10	26020	LRP10
ENSG00000100461	RBM23	55147	RBM23
ENSG00000100462	PRMT5	10419	PRMT5
ENSG00000092036	HAUS4	54930	HAUS4
ENSG00000100804	PSMB5	5693	PSMB5
ENSG00000100813	ACIN1	22985	ACIN1
ENSG00000179933	C14orf119	55017	C14orf119
ENSG00000092068	SLC7A8	23428	SLC7A8
ENSG00000215271	HOMEZ	57594	HOMEZ
ENSG00000235194	PPP1R3E	90673	PPP1R3E
ENSG00000129473	BCL2L2	599	BCL2L2
ENSG00000100836	PABPN1	8106	PABPN1
ENSG00000129460	NGDN	25983	NGDN
ENSG00000157306	RP11-66N24.4		RP11-66N24.4
ENSG00000213983	AP1G2	8906	AP1G2
ENSG00000258727	RP11-66N24.3		RP11-66N24.3
ENSG00000215256	DHRS4-AS1	55449	DHRS4-AS1
ENSG00000157326	DHRS4	10901	DHRS4
ENSG00000187630	DHRS4L2	317749	DHRS4L2
ENSG00000100884	CPNE6	9362	CPNE6
ENSG00000100889	PCK2	5106	PCK2
ENSG00000100897	DCAF11	80344	DCAF11
ENSG00000092010	PSME1	5720	PSME1
ENSG00000100908	EMC9	51016	EMC9
ENSG00000100911	PSME2	5721	PSME2
ENSG00000092098	RNF31	55072	RNF31
ENSG00000213928	IRF9	10379	IRF9
ENSG00000100918	REC8	9985	REC8
ENSG00000100926	TM9SF1	10548	TM9SF1
ENSG00000278784	RP11-468E2.11		RP11-468E2.11
ENSG00000139908	TSSK4	283629	TSSK4
ENSG00000254505	CHMP4A	29082	CHMP4A
ENSG00000129559	NEDD8	4738	NEDD8
ENSG00000100938	GMPR2	51292	GMPR2
ENSG00000092330	TINF2	26277	TINF2
ENSG00000157379	DHRS1	115817	DHRS1
ENSG00000196943	NOP9	161424	NOP9
ENSG00000136305	CIDEB	27141	CIDEB
ENSG00000213903	LTB4R	1241	LTB4R
ENSG00000129467	ADCY4	196883	ADCY4
ENSG00000129465	RIPK3	11035	RIPK3
ENSG00000100968	NFATC4	4776	NFATC4
ENSG00000139899	CBLN3	643866	CBLN3
ENSG00000100441	KHNYN	23351	KHNYN
ENSG00000168952	STXBP6	29091	STXBP6
ENSG00000139910	NOVA1	4857	NOVA1
ENSG00000186960	LINC01551	387978	LINC01551
ENSG00000184304	PRKD1	5587	PRKD1
ENSG00000257120	CTD-2503I6.1		CTD-2503I6.1
ENSG00000257636	RP11-1103G16.1		RP11-1103G16.1
ENSG00000092140	G2E3	55632	G2E3
ENSG00000092108	SCFD1	23256	SCFD1
ENSG00000196792	STRN3	29966	STRN3
ENSG00000258968	RP11-829H16.5		RP11-829H16.5
ENSG00000100478	AP4S1	11154	AP4S1
ENSG00000092148	HECTD1	25831	HECTD1
ENSG00000129493	HEATR5A	25938	HEATR5A
ENSG00000203546	RP11-176H8.1		RP11-176H8.1
ENSG00000129480	DTD2	112487	DTD2
ENSG00000151413	NUBPL	80224	NUBPL
ENSG00000100852	ARHGAP5	394	ARHGAP5
ENSG00000151320	AKAP6	9472	AKAP6
ENSG00000278746	RN7SL660P		RN7SL660P
ENSG00000259045	MTCO1P2	326603	MTCO1P2
ENSG00000151322	NPAS3	64067	NPAS3
ENSG00000129521	EGLN3	112399	EGLN3
ENSG00000165389	SPTSSA	171546	SPTSSA
ENSG00000129518	EAPP	55837	EAPP
ENSG00000279423	RP11-671J11.5		RP11-671J11.5
ENSG00000259002	RP11-671J11.7		RP11-671J11.7
ENSG00000259135	RP11-671J11.4		RP11-671J11.4
ENSG00000129515	SNX6	58533	SNX6
ENSG00000275978	Metazoa_SRP		Metazoa_SRP
ENSG00000165410	CFL2	1073	CFL2
ENSG00000198604	BAZ1A	11177	BAZ1A
ENSG00000100883	SRP54	6729	SRP54
ENSG00000151327	FAM177A1	283635	FAM177A1
ENSG00000092020	PPP2R3C	55012	PPP2R3C
ENSG00000279434	RP11-85K15.3		RP11-85K15.3
ENSG00000100890	KIAA0391	9692	KIAA0391
ENSG00000100902	PSMA6	5687	PSMA6
ENSG00000100906	NFKBIA	4792	NFKBIA
ENSG00000174373	RALGAPA1	253959	RALGAPA1
ENSG00000257614	RP11-116N8.2		RP11-116N8.2
ENSG00000259104	PTCSC3	100886964	PTCSC3
ENSG00000151332	MBIP	51562	MBIP
ENSG00000201395	RN7SKP257		RN7SKP257
ENSG00000183032	SLC25A21	89874	SLC25A21
ENSG00000151338	MIPOL1	145282	MIPOL1
ENSG00000259048	CTD-2058B24.2		CTD-2058B24.2
ENSG00000100934	SEC23A	10484	SEC23A
ENSG00000092208	GEMIN2	8487	GEMIN2
ENSG00000182400	TRAPPC6B	122553	TRAPPC6B
ENSG00000100941	PNN	5411	PNN
ENSG00000150526	MIA2	117153	MIA2
ENSG00000150527	CTAGE5	4253	CTAGE5
ENSG00000259100	RP11-1074O12.1		RP11-1074O12.1
ENSG00000165355	FBXO33	254170	FBXO33
ENSG00000179454	KLHL28	54813	KLHL28
ENSG00000198718	FAM179B	23116	FAM179B
ENSG00000185246	PRPF39	55015	PRPF39
ENSG00000100442	FKBP3	2287	FKBP3
ENSG00000129534	MIS18BP1	55320	MIS18BP1
ENSG00000213741	RPS29	6235	RPS29
ENSG00000283029	RN7SL1	6029	RN7SL1
ENSG00000276168	RN7SL1	6029	RN7SL1
ENSG00000165502	RPL36AL	6166	RPL36AL
ENSG00000258377	RP11-649E7.5		RP11-649E7.5
ENSG00000197776	KLHDC1	122773	KLHDC1
ENSG00000165516	KLHDC2	23588	KLHDC2
ENSG00000165525	NEMF	9147	NEMF
ENSG00000278771	Metazoa_SRP		Metazoa_SRP
ENSG00000279868	RN7SL3	378707	RN7SL3
ENSG00000274012	Metazoa_SRP		Metazoa_SRP
ENSG00000165527	ARF6	382	ARF6
ENSG00000274704	Metazoa_SRP		Metazoa_SRP
ENSG00000214900	LINC01588	283551	LINC01588
ENSG00000100485	SOS2	6655	SOS2
ENSG00000087299	L2HGDH	79944	L2HGDH
ENSG00000125375	ATP5S	27109	ATP5S
ENSG00000100490	CDKL1	8814	CDKL1
ENSG00000012983	MAP4K5	11183	MAP4K5
ENSG00000198513	ATL1	51062	ATL1
ENSG00000151748	SAV1	60485	SAV1
ENSG00000269906	RP11-248J18.2		RP11-248J18.2
ENSG00000100503	NIN	51199	NIN
ENSG00000100504	PYGL	5836	PYGL
ENSG00000131969	ABHD12B	145447	ABHD12B
ENSG00000139921	TMX1	81542	TMX1
ENSG00000139926	FRMD6	122786	FRMD6
ENSG00000277050	RP11-102G14.1		RP11-102G14.1
ENSG00000186469	GNG2	54331	GNG2
ENSG00000259007	RP11-463J10.3		RP11-463J10.3
ENSG00000087302	C14orf166	51637	C14orf166
ENSG00000087303	NID2	22795	NID2
ENSG00000197930	ERO1A		ERO1A
ENSG00000258757	RP11-841O20.2		RP11-841O20.2
ENSG00000100519	PSMC6	5706	PSMC6
ENSG00000198252	STYX	6815	STYX
ENSG00000100522	GNPNAT1	64841	GNPNAT1
ENSG00000259049	RP11-589M4.1		RP11-589M4.1
ENSG00000073712	FERMT2	10979	FERMT2
ENSG00000100523	DDHD1	80821	DDHD1
ENSG00000231922	AL138479.3		AL138479.3
ENSG00000125378	BMP4	652	BMP4
ENSG00000100528	CNIH1	10175	CNIH1
ENSG00000197045	GMFB	2764	GMFB
ENSG00000100532	CGRRF1	10668	CGRRF1
ENSG00000020577	SAMD4A	23034	SAMD4A
ENSG00000131979	GCH1	2643	GCH1
ENSG00000180008	SOCS4	122809	SOCS4
ENSG00000168175	MAPK1IP1L	93487	MAPK1IP1L
ENSG00000131981	LGALS3	3958	LGALS3
ENSG00000126787	DLGAP5	9787	DLGAP5
ENSG00000258050	RP11-698F20.3		RP11-698F20.3
ENSG00000279392	RP11-665C16.9		RP11-665C16.9
ENSG00000178974	FBXO34	55030	FBXO34
ENSG00000278818	Metazoa_SRP		Metazoa_SRP
ENSG00000258469	CHMP4BP1	100307126	CHMP4BP1
ENSG00000126775	ATG14	22863	ATG14
ENSG00000126777	KTN1	3895	KTN1
ENSG00000200742	Y_RNA		Y_RNA
ENSG00000139946	PELI2	57161	PELI2
ENSG00000070269	TMEM260	54916	TMEM260
ENSG00000070367	EXOC5	10640	EXOC5
ENSG00000053770	AP5M1	55745	AP5M1
ENSG00000139977	NAA30	122830	NAA30
ENSG00000131966	ACTR10	55860	ACTR10
ENSG00000100567	PSMA3	5684	PSMA3
ENSG00000257621	PSMA3-AS1	379025	PSMA3-AS1
ENSG00000279636	LINC00216	55451	LINC00216
ENSG00000032219	ARID4A	5926	ARID4A
ENSG00000100575	TIMM9	26520	TIMM9
ENSG00000100578	KIAA0586	9786	KIAA0586
ENSG00000278479	AL139021.1		AL139021.1
ENSG00000258900	HNRNPCP1	319133	HNRNPCP1
ENSG00000165617	DACT1	51339	DACT1
ENSG00000100592	DAAM1	23002	DAAM1
ENSG00000126790	L3HYPDH	112849	L3HYPDH
ENSG00000050130	JKAMP	51528	JKAMP
ENSG00000126773	PCNXL4	64430	PCNXL4
ENSG00000100612	DHRS7	51635	DHRS7
ENSG00000100614	PPM1A	5494	PPM1A
ENSG00000020426	MNAT1	4331	MNAT1
ENSG00000139974	SLC38A6	145389	SLC38A6
ENSG00000027075	PRKCH	5583	PRKCH
ENSG00000182107	TMEM30B	161291	TMEM30B
ENSG00000247287	RP11-902B17.1		RP11-902B17.1
ENSG00000258989	RP11-47I22.4		RP11-47I22.4
ENSG00000232774	FLJ22447	400221	FLJ22447
ENSG00000100644	HIF1A	3091	HIF1A
ENSG00000126785	RHOJ	57381	RHOJ
ENSG00000265711	AL049871.1		AL049871.1
ENSG00000154001	PPP2R5E	5529	PPP2R5E
ENSG00000054654	SYNE2	23224	SYNE2
ENSG00000140009	ESR2	2100	ESR2
ENSG00000214770	RP11-544I20.2		RP11-544I20.2
ENSG00000100714	MTHFD1	4522	MTHFD1
ENSG00000272909	CTD-2555O16.4		CTD-2555O16.4
ENSG00000089775	ZBTB25	7597	ZBTB25
ENSG00000179841	AKAP5	9495	AKAP5
ENSG00000126804	ZBTB1	22890	ZBTB1
ENSG00000259116	RP11-973N13.4		RP11-973N13.4
ENSG00000126803	HSPA2	3306	HSPA2
ENSG00000126822	PLEKHG3	26030	PLEKHG3
ENSG00000258289	CHURC1	91612	CHURC1
ENSG00000176153	GPX2	2877	GPX2
ENSG00000139998	RAB15	376267	RAB15
ENSG00000257365	FNTB	2342	FNTB
ENSG00000125952	MAX	4149	MAX
ENSG00000264620	AL139022.1		AL139022.1
ENSG00000259118	RP11-840I19.3		RP11-840I19.3
ENSG00000033170	FUT8	2530	FUT8
ENSG00000224861	YBX1P1	50631	YBX1P1
ENSG00000171723	GPHN	10243	GPHN
ENSG00000072415	MPP5	64398	MPP5
ENSG00000100554	ATP6V1D	51382	ATP6V1D
ENSG00000134001	EIF2S1	1965	EIF2S1
ENSG00000198133	TMEM229B	161145	TMEM229B
ENSG00000054690	PLEKHH1	57475	PLEKHH1
ENSG00000100564	PIGH	5283	PIGH
ENSG00000081181	ARG2	384	ARG2
ENSG00000100568	VTI1B	10490	VTI1B
ENSG00000072042	RDH11	51109	RDH11
ENSG00000072121	ZFYVE26	23503	ZFYVE26
ENSG00000182185	RAD51B	5890	RAD51B
ENSG00000185650	ZFP36L1	677	ZFP36L1
ENSG00000072110	ACTN1	87	ACTN1
ENSG00000139990	DCAF5	8816	DCAF5
ENSG00000081177	EXD2	55218	EXD2
ENSG00000100632	ERH	2079	ERH
ENSG00000029364	SLC39A9	55334	SLC39A9
ENSG00000100647	SUSD6	9766	SUSD6
ENSG00000100650	SRSF5	6430	SRSF5
ENSG00000133983	COX16	51241	COX16
ENSG00000213463	SYNJ2BP	55333	SYNJ2BP
ENSG00000133997	MED6	10001	MED6
ENSG00000006432	MAP3K9	4293	MAP3K9
ENSG00000100731	PCNX	22990	PCNX
ENSG00000197555	SIPA1L1	26037	SIPA1L1
ENSG00000259079	RP1-261D10.1		RP1-261D10.1
ENSG00000205683	DPF3	8110	DPF3
ENSG00000119599	DCAF4	26094	DCAF4
ENSG00000165861	ZFYVE1	53349	ZFYVE1
ENSG00000119707	RBM25	58517	RBM25
ENSG00000258448	RP11-109N23.5		RP11-109N23.5
ENSG00000080815	PSEN1	5663	PSEN1
ENSG00000100767	PAPLN	89932	PAPLN
ENSG00000133961	NUMB	8650	NUMB
ENSG00000119673	ACOT2	10965	ACOT2
ENSG00000119661	DNAL1	83544	DNAL1
ENSG00000176903	PNMA1	9240	PNMA1
ENSG00000156030	ELMSAN1	91748	ELMSAN1
ENSG00000140043	PTGR2	145482	PTGR2
ENSG00000119725	ZNF410	57862	ZNF410
ENSG00000258891	RP5-1021I20.5		RP5-1021I20.5
ENSG00000119723	COQ6	51004	COQ6
ENSG00000187097	ENTPD5	957	ENTPD5
ENSG00000279461	AC005480.1		AC005480.1
ENSG00000119711	ALDH6A1	4329	ALDH6A1
ENSG00000205659	LIN52	91750	LIN52
ENSG00000119688	ABCD4	5826	ABCD4
ENSG00000119655	NPC2	10577	NPC2
ENSG00000165898	ISCA2	122961	ISCA2
ENSG00000119681	LTBP2	4053	LTBP2
ENSG00000119682	AREL1	9870	AREL1
ENSG00000119616	FCF1	51077	FCF1
ENSG00000119596	YLPM1	56252	YLPM1
ENSG00000119689	DLST	1743	DLST
ENSG00000198208	RPS6KL1	83694	RPS6KL1
ENSG00000119718	EIF2B2	8892	EIF2B2
ENSG00000119684	MLH3	27030	MLH3
ENSG00000119640	ACYP1	97	ACYP1
ENSG00000119638	NEK9	91754	NEK9
ENSG00000170348	TMED10	10972	TMED10
ENSG00000170345	FOS	2353	FOS
ENSG00000140044	JDP2	122953	JDP2
ENSG00000119686	FLVCR2	55640	FLVCR2
ENSG00000242951	RP11-507E23.1		RP11-507E23.1
ENSG00000119685	TTLL5	23093	TTLL5
ENSG00000133935	C14orf1	11161	C14orf1
ENSG00000242488	RP11-270M14.1		RP11-270M14.1
ENSG00000119650	IFT43	112752	IFT43
ENSG00000119699	TGFB3	7043	TGFB3
ENSG00000089916	GPATCH2L	55668	GPATCH2L
ENSG00000071246	VASH1	22846	VASH1
ENSG00000013523	ANGEL1	23357	ANGEL1
ENSG00000119669	IRF2BPL	64207	IRF2BPL
ENSG00000273729	RP11-7F17.8		RP11-7F17.8
ENSG00000198894	CIPC	85457	CIPC
ENSG00000177108	ZDHHC22	283576	ZDHHC22
ENSG00000009830	POMT2	29954	POMT2
ENSG00000100577	GSTZ1	2954	GSTZ1
ENSG00000100580	TMED8	283578	TMED8
ENSG00000280308	AF111168.2		AF111168.2
ENSG00000151445	VIPAS39	63894	VIPAS39
ENSG00000100591	AHSA1	10598	AHSA1
ENSG00000100596	SPTLC2	9517	SPTLC2
ENSG00000281458	AF111168.4		AF111168.4
ENSG00000119705	SLIRP	81892	SLIRP
ENSG00000100603	SNW1	22938	SNW1
ENSG00000021645	NRXN3	9369	NRXN3
ENSG00000259106	RP11-242P2.2		RP11-242P2.2
ENSG00000211448	DIO2	1734	DIO2
ENSG00000100629	CEP128	145508	CEP128
ENSG00000165417	GTF2A1	2957	GTF2A1
ENSG00000140022	STON2	85439	STON2
ENSG00000071537	SEL1L	6400	SEL1L
ENSG00000258743	RP11-406A9.2		RP11-406A9.2
ENSG00000185070	FLRT2	23768	FLRT2
ENSG00000258807	RP11-1152H15.1		RP11-1152H15.1
ENSG00000054983	GALC	2581	GALC
ENSG00000100433	KCNK10	54207	KCNK10
ENSG00000042317	SPATA7	55812	SPATA7
ENSG00000070778	PTPN21	11099	PTPN21
ENSG00000100722	ZC3H14	79882	ZC3H14
ENSG00000278576	RP11-507K2.6		RP11-507K2.6
ENSG00000165533	TTC8	123016	TTC8
ENSG00000053254	FOXN3	1112	FOXN3
ENSG00000258752	RP11-356K23.1		RP11-356K23.1
ENSG00000259073	FOXN3-AS2	29018	FOXN3-AS2
ENSG00000281485	Y_RNA		Y_RNA
ENSG00000258792	RP11-944C7.1		RP11-944C7.1
ENSG00000200312	RN7SKP255		RN7SKP255
ENSG00000140025	EFCAB11	90141	EFCAB11
ENSG00000042088	TDP1	55775	TDP1
ENSG00000100764	PSMC1	5700	PSMC1
ENSG00000119720	NRDE2	55051	NRDE2
ENSG00000198668	CALM1	801	CALM1
ENSG00000165914	TTC7B	145567	TTC7B
ENSG00000100784	RPS6KA5	9252	RPS6KA5
ENSG00000133943	C14orf159	80017	C14orf159
ENSG00000015133	CCDC88C	440193	CCDC88C
ENSG00000100796	PPP4R3A		PPP4R3A
ENSG00000279286	RP11-248B24.1		RP11-248B24.1
ENSG00000133962	CATSPERB	79820	CATSPERB
ENSG00000260711	RP11-747H7.3		RP11-747H7.3
ENSG00000165929	TC2N	123036	TC2N
ENSG00000140092	FBLN5	10516	FBLN5
ENSG00000100815	TRIP11	9321	TRIP11
ENSG00000259020	RP11-529H20.3		RP11-529H20.3
ENSG00000066427	ATXN3	4287	ATXN3
ENSG00000183648	NDUFB1	4707	NDUFB1
ENSG00000165934	CPSF2	53981	CPSF2
ENSG00000100599	RIN3	79890	RIN3
ENSG00000100600	LGMN	5641	LGMN
ENSG00000066455	GOLGA5	9950	GOLGA5
ENSG00000100604	CHGA	1113	CHGA
ENSG00000100605	ITPK1	3705	ITPK1
ENSG00000258730	ITPK1-AS1	319085	ITPK1-AS1
ENSG00000165943	MOAP1	64112	MOAP1
ENSG00000012963	UBR7	55148	UBR7
ENSG00000011114	BTBD7	55727	BTBD7
